"id","title","volume","journal","year"
"577eadc8cf58f1918ca15d22","A new Middle Pleistocene interglacial record from Denmark: Chronostratigraphic correlation, palaeovegetation and fire dynamics","42","Boreas","2013"
"57922f22cf58f109509f49cd","A re-evaluation of Melanospora Corda and similar Pyrenomycetes, with a revision of the British species","84","Botanical Journal of the Linnean Society","1982"
"5c49074c1faed6554893a6d6","Zoological Results of the Third Tanganyika Expedition, conducted","80","Proceedings of the Zoological Society of London","1910"
"5714a5ddcf58f13f31e5e76b","Changes in diatom-inferred pH and add neutralizing capacity in a dilute, high elevation, Sierra Nevada lake since A.D. 1825","21","Freshwater Biology","1989"
"5c625a3f1faed65548959260","Consistent patterns in diatom assemblages and diversity measures across water-depth gradients from eight Boreal lakes from north-western Ontario (Canada)","57","Freshwater Biology","2012"
"56acb4c6cf58f19442535751","Multidecadal to millennial-scale shifts in drought conditions on the Canadian prairies over the past six millennia: implications for future drought assessment","13","Global Change Biology","2007"
"56aca6cccf58f19442535631","Late-glacial and Holocene vegetation, climate and fire dynamics in the Serra dos Órgãos, Rio de Janeiro State, southeastern Brazil","16","Global Change Biology","2010"
"5720aec4cf58f1b18ccf285d","Influence of rainfall seasonality on African lowland vegetation during the Late Quaternary: pollen evidence from Lake Masoko, Tanzania","34","Journal of Biogeography","2007"
"5720c1a5cf58f1b8701c0b21","Interpretation of the last-glacial vegetation of eastern-central Europe using modern analogues from southern Siberia","35","Journal of Biogeography","2008"
"5720a0bccf58f1acbda11c4b","A new methodology for reconstructing climate and vegetation from modern pollen assemblages: an example from British Columbia","36","Journal of Biogeography","2009"
"5724521fcf58f1bc023df2d2","Retarded wetland succession: anthropogenic and climatic signals in a Holocene peat bog profile from north-east Hungary","89","Journal of Ecology","2001"
"56a4fd07cf58f1944252c2fd","Late Quaternary palaeoenvironment of northern Guatemala: evidence from deep drill cores and seismic stratigraphy of Lake Petén Itzá","","Sedimentology","2010"
"5711db0fcf58f109cb341e93","Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America","11","Diversity & Distributions","2005"
"5723e3f3cf58f1921ee67c77","Palaeoecological analysis of an isolated stand of Nothofagus cunninghamii (Hook.) Oerst. in eastern Tasmania","18","Austral Ecology","1993"
"5d91f5d09b61cfaf2eb185c4","An example of Holocene vegetation stability from Camerons Lagoon, a near treeline site on the Central Plateau, Tasmania","19","Australian Journal of Ecology",NA
"5723cb5dcf58f187f516f92e","Dynamics of temperate rainforest from fine resolution pollen analysis, Upper Ringarooma River, northeastern Tasmania","23","Austral Ecology","1998"
"5d709db60b45c76cafa7171d","CONTRASTING SUBSISTENCE STRATEGIES IN THE EARLY IRON AGE? - NEW RESULTS FROM THE ALFÖLD PLAIN, HUNGARY, AND THE THRACIAN PLAIN, BULGARIA","28","Oxford Journal of Archaeology","2009"
"570e7d6ccf58f153c4ab345e","LATE-GLACIAL DEPOSITS AT BAGMERE, CHESHIRE, AND CHAT MOSS, LANCASHIRE","64","New Phytologist","1965"
"570fc617cf58f10a0b6e1442","STUDIES IN THE VEGETATIONAL HISTORY OF SCOTLAND. III. A RADIOCARBON-DATED POLLEN DIAGRAM FROM LOCH MAREE, ROSS AND CROMARTY","71","New Phytologist","1972"
"570f93becf58f1b6ec789691","Studies IN THE VEGETATIONAL HISTORY OF SCOTLAND. V. LATE DEVENSIAN AND EARLY FLANDRIAN POLLEN AND MACROFOSSIL STRATIGRAPHY AT ABERNETHY FOREST, INVERNESS-SHIRE","80","New Phytologist","1978"
"570e447ccf58f14038c47f61","DEVENSIAN LATE-GLACIAL AND FLANDRIAN VEGETATIONAL HISTORY AT HOCKHAM MERE, NORFOLK, ENGLAND. I. POLLEN PERCENTAGES AND CONCENTRATIONS","95","New Phytologist","1983"
"570ed5f7cf58f1759799b4ce","Late- and post-glacial vegetational change at Black Loch, Fife, eastern Scotland - a multiple core approach","118","New Phytologist","1991"
"56c15bf7cf58f15c72c8fe13","A chronostratigraphic comparison of Late-Weichselian and Late-Devensian subdivisions, illustrated by two radiocarbon-dated profiles from western Britain","4","Boreas","1975"
"56c171facf58f15c72c8ffcc","Flandrian pollen deposition rates and tree-line history in northern Fennoscandia","5","Boreas","1976"
"56817c45cf58f1ba274d4570","Rediocarbon dates from Late Weichselian lake sediments in south Sewden as a basis for chronostratigraphic subdivision","11","Boreas","1982"
"56818efacf58f1ba274d4680","The Late-Glacial infill of three lake successions in The Netherlands: Regional vegetational history in relation to NW European vegetational developments","17","Boreas","1988"
"577eebddcf58f1a80ec4ed01","First record of an interstadial insect from Greenland: Amara alpina (Paykull, 1790) (Coleoptera: Carabidae)","18","Boreas","1989"
"56c160e6cf58f15c72c8fe70","Late Glacial stable isotope record, radiocarbon stratigraphy, pollen and mollusc analyses from the Geiseltal area, Central Germany","27","Boreas","1998"
"56c16e79cf58f15c72c8ff84","Holocene vegetation and climate changes in Hoton-Nur basin, northwest Mongolia","29","Boreas","2000"
"56c16dd1cf58f15c72c8ff78","Postglacial climate and vegetation history, north-central Kola Peninsula, Russia: pollen and diatom records from Lake Yarnyshnoe-3","29","Boreas","2000"
"577e9e8fcf58f18c55762dc4","Detection of Lateglacial distal tephra layers in the Netherlands","34","Boreas","2005"
"56819830cf58f1ba274d4701","Late Pleistocene giant short-faced bears, mammoths, and large carcass scavenging in the Saltville Valley of Virginia, USA","38","Boreas","2009"
"577e8f57cf58f1862bb92c26","Multi-proxy evidence for early to mid-Holocene environmental and climatic changes in northeastern Poland","40","Boreas","2011"
"577e98bfcf58f18a24b8b21b","Late Holocene environmental change in southwest Greenland - fossil insect assemblages from Tasiusaq","42","Boreas","2013"
"56e522b7cf58f149e5cd80f5","PHYLOGENY OF THE HYDRODICTYACEAE (CHLOROPHYCEAE): INFERENCES FROM rDNA DATA1","41","Journal of Phycology","2005"
"5c6ac8b81faed6554896447f","Pollen-vegetation relationships along steep climatic gradients in western Amazonia","22","Journal of Vegetation Science","2011"
"573a3862cf58f189219c4a2e","Thalassiosira punctigera (Castr.) comb, nov., a widely distributed marine planktonic diatom","3","Nordic Journal of Botany","1983"
"5c3033451faed655488b73d4","Stability of a Neotropical microrefugium during climatic instability","41","Journal of Biogeography","2014"
"5c3041991faed655488b757a","Late Quaternary climate change, relict populations and present-day refugia in the northern Atacama Desert: a case study from Quebrada La Higuera (18° S)","42","Journal of Biogeography","2015"
"5c30101a1faed655488b6ff8","Abrupt late Pleistocene ecological and climate change on Tahiti (French Polynesia)","43","Journal of Biogeography","2016"
"5c3017311faed655488b70f3","Holocene tree line changes in the Canadian Cordillera are controlled by climate and topography","44","Journal of Biogeography","2017"
"5c30101a1faed655488b6ff0","Climate variability and fire effects on quaking aspen in the central Rocky Mountains, USA","44","Journal of Biogeography","2017"
"5c30101a1faed655488b6ff5","Aboriginal impacts on fire and vegetation on a Tasmanian island","44","Journal of Biogeography","2017"
"5c30419a1faed655488b758c","The indirect response of an aquatic ecosystem to long-term climate-driven terrestrial vegetation in a subalpine temperate lake","45","Journal of Biogeography","2018"
"5d11488f0b45c76caf8fec42","Reduced rainfall drives biomass limitation of long-term fire activity in Australia’s subtropical sclerophyll forests","","Journal of Biogeography",NA
"5dbd4cfd998e17af8254e60c","Vegetation response to climatic changes in western Amazonia over the last 7,600 years","","Journal of Biogeography",NA
"607f29d13f2ac7e701c2773e","The influence of natural fire and cultural practices on island ecosystems: Insights from a 4,800 year record from Gran Canaria, Canary Islands","","Journal of Biogeography",NA
"57dce430cf58f14e4a13a866","Biogeochemical impacts of wildfires over four millennia in a Rocky Mountain subalpine watershed","203","New Phytologist","2014"
"577894d3cf58f1338777cd36","FOSSIL BISON AND ASSOCIATED ARTIFACTS FROM PLAINVIEW, TEXAS","58","Geol Soc America Bull","1947"
"577924f1cf58f15cb8c56b66","PROBABLE ILLINOIAN AGE OF PART OF THE MISSOURI RIVER, SOUTH DAKOTA","63","Geol Soc America Bull","1952"
"5779a12bcf58f17f8bc06b78","SEDIMENTS OF LAKE PATZCUARO, MICHOACAN, MEXICO","67","Geol Soc America Bull","1956"
"577bdd14cf58f15852172b77","Pollen Analyses of Surface Materials from the Southern San Juan Mountains, Colorado","74","Geol Soc America Bull","1963"
"57928e07cf58f133d1c26609","Timberline fluctuations and late Quaternary paleoclimates in the Southern Rocky Mountains, Colorado","109","Geological Society of America Bulletin","1997"
"577ba149cf58f1494a71a4d4","Origin of the Lakes in the Chuska Mountains, Northwestern New Mexico","75","Geol Soc America Bull","1964"
"577c11c5cf58f17a898e3e64","Pollen Deposition in Lakes as Measured by Sediment Traps","78","Geol Soc America Bull","1967"
"577ef9f4cf58f1acda8976ea","Mastodon Bone Age and Geomorphic Relations in the Susquehanna Valley","82","Geol Soc America Bull","1971"
"577ee605cf58f1a6163a6d51","Luzerne Readvance near Glens Falls, New York","82","Geol Soc America Bull","1971"
"577f1d19cf58f1b946b10d8b","Diatom Succession in a Core from Pickerel Lake, Northeastern South Dakota","83","Geol Soc America Bull","1972"
"57997c3dcf58f1824cb69a70","Holocene foraminiferal radiocarbon record of paleocirculation in the Santa Barbara Basin","31","Geol","2003"
"577f1e45cf58f1b99d4491fc","Stratigraphic Record of Pollution in Shagawa Lake, Northeastern Minnesota","83","Geol Soc America Bull","1972"
"577f461bcf58f106f1152547","Late Quaternary Fossil Beetle Assemblage from the Missouri Coteau, North Dakota","83","Geol Soc America Bull","1972"
"577fc955cf58f12bd0ba9e21","Present and Past Vegetation of the Chuska Mountains, Northwestern New Mexico","84","Geol Soc America Bull","1973"
"5783c931cf58f10a848a9090","Extinction of the Shasta Ground Sloth","85","Geol Soc America Bull","1974"
"5783ddc5cf58f1b31f478631","Stratigraphy and Palynology of Late Quaternary Sediments in the Puget Lowland, Washington","85","Geol Soc America Bull","1974"
"57855dc9cf58f18cd4d37f94","Geology and paleontology of two late Wisconsin sites in western New York State","91","Geol Soc America Bull","1980"
"57864bd4cf58f10c846f8548","Mammalian biochronology of the late Cenozoic basins of New Mexico","92","Geol Soc America Bull","1981"
"5787e96ccf58f1bb2cb64cf7","Pollen studies in the Junín area, central Peruvian Andes","95","Geol Soc America Bull","1984"
"57876ae5cf58f18ff0b50dd1","Biostratigraphy and magnetostratigraphy, late Pliocene rocks, 111 Ranch, Arizona","95","Geol Soc America Bull","1984"
"5788359dcf58f115f354f1f5","Case for periodic, colossal jökulhlaups from Pleistocene glacial Lake Missoula","96","Geol Soc America Bull","1985"
"57883340cf58f11539bd14e4","A pollen study of a late Quaternary peat bog, south-central Adirondack Mountains, New York","96","Geol Soc America Bull","1985"
"5788cba0cf58f1475582eb89","Laacher See Tephra: A widespread isochronous late Quaternary tephra layer in central and northern Europe","96","Geol Soc America Bull","1985"
"5783c349cf58f10a848a83d9","A late Quaternary record of vegetation from Lake Annie, south-central Florida","3","Geol","1975"
"5783c215cf58f176c769077b","Interstadial mammoth remains and associated pollen and insect fossils, Kotzebue Sound area, northwestern Alaska","4","Geol","1976"
"5786ac35cf58f13d7fc9e385","Lake-sediment evidence for the date of deglaciation of the Hidden Lake area, Kenai Peninsula, Alaska","10","Geol","1982"
"578c2c6dcf58f18c67abc891","Geomorphic and hydrologic implications of the rapid incision of Afton Canyon, Mojave Desert, California","17","Geol","1989"
"578d37a2cf58f1101ff90643","Understanding Holocene peat accumulation pattern of continental fens in western Canada","81","Canadian Journal of Botany","2003"
"578c20b5cf58f18980b75a8d","Quaternary geochronology and distribution of Mammuthus on the Colorado Plateau","17","Geol","1989"
"578d2736cf58f10bd7f555fa","Across an early Holocene humid phase in western Sahara:Pollen and isotope stratigraphy","18","Geol","1990"
"578ea66dcf58f1760513292f","Detrital carbonate-rich sediments, northwestern Labrador Sea: Implications for ice-sheet dynamics and iceberg rafting (Heinrich) events in the North Atlantic","20","Geol","1992"
"57903d10cf58f126545214ec","A single, late Wisconsin, Laurentide glaciation, Edmonton area and southwestern Alberta","22","Geol","1994"
